date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:03	32876/32876	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f190-806c%22	http://spearheadproperties.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor/assets/js/frontend.mindabc.js	(from http://spearheadproperties.local/)
19:34:03	3721/3721	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-e89%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min9e35.js	(from http://spearheadproperties.local/)
19:34:03	68253/68253	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22688d1d4c-10a9d%22	http://spearheadproperties.local/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/fancybox3/jquery.fancybox.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/fancybox3/jquery.fancybox.min9cf9.js	(from http://spearheadproperties.local/)
19:34:03	12545/12545	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2268974c97-3101%22	http://spearheadproperties.local/wp-content/uploads/ac_assets/smooth_scroll/lenis.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/ac_assets/smooth_scroll/lenis.min9cf9.js	(from http://spearheadproperties.local/)
19:34:04	19657/19657	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2268974c97-4cc9%22	http://spearheadproperties.local/wp-content/uploads/ac_assets/smooth_scroll/ScrollTrigger.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/ac_assets/smooth_scroll/ScrollTrigger.min9cf9.js	(from http://spearheadproperties.local/)
19:34:04	6263/6263	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-1877%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min9e35.js	(from http://spearheadproperties.local/)
19:34:04	4776/4776	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2266fa3303-12a8%22	http://spearheadproperties.local/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/dist/hooks.min4fdd.js	(from http://spearheadproperties.local/)
19:34:04	9141/9141	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2265ce417b-23b5%22	http://spearheadproperties.local/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/dist/i18n.minc33c.js	(from http://spearheadproperties.local/)
19:34:05	24210/24210	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-5e92%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/frontend.min9e35.js	(from http://spearheadproperties.local/)
19:34:05	44624/44624	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-ae50%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min9e35.js	(from http://spearheadproperties.local/)
19:34:05	4008/4008	U-----	200	untouched ('')	image/png	etag:%22688d1a1d-fa8%22	http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	(from http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.5)
19:34:06	8784/8784	U-----	200	untouched ('')	image/png	etag:%22688d1a1d-2250%22	http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	(from http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.5)
19:34:06	105898/105898	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-19daa%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/whatsapp.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/whatsapp.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
19:34:06	84975/84975	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-14bef%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/whatsapp-welcome-popup.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/whatsapp-welcome-popup.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
19:34:06	725/725	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-2d5%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/header-top.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/header-top.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
19:34:07	479/479	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-1df%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/header-bottom.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/header-bottom.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
19:34:07	4598/4598	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2259800707-11f6%22	http://spearheadproperties.local/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/mediaelement/mejs-controls.svg	(from http://spearheadproperties.local/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
19:34:07	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-33d8e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
19:34:07	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-33d8e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
19:34:08	77160/77160	U-----	200	untouched ('')	application/font-woff2	etag:%22688d199a-12d68%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
19:34:08	165548/165548	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-286ac%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
19:34:08	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-6c7db%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
19:34:08	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1120f%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
19:34:08	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1120f%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
19:34:09	63664/63664	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-f8b0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
19:34:09	59388/59388	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-e7fc%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
19:34:09	277297/277297	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-43b31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
19:34:09	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-4c31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:10	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-4c31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:10	7712/7712	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1e20%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:10	16104/16104	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-3ee8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:10	34229/34229	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-85b5%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:11	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-53e6%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:11	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-53e6%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:11	12260/12260	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-2fe4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:11	21284/21284	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-5324%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:12	47869/47869	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-bafd%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:12	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-6ffb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:12	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-6ffb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:12	5788/5788	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-169c%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:13	23480/23480	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-5bb8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:13	49409/49409	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-c101%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:13	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-3eee%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:13	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-3eee%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:14	5704/5704	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1648%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:14	15892/15892	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-3e14%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:14	37104/37104	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-90f0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:14	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1c64%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:15	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1c64%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:15	3568/3568	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-df0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:15	6044/6044	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-179c%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	20014/20014	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-4e2e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	7892/7892	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1ed4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	16564/16564	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-40b4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	32228/32228	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-7de4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	21514/21514	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-540a%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:16	21514/21514	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-540a%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:17	21308/21308	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-533c%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:17	7936/7936	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1f00%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:17	48132/48132	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-bc04%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
19:34:17	45648/45648	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d1999-b250%22	http://spearheadproperties.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.8.2)
