date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:14	4217/4217	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2268b54075-1079%22	http://spearheadproperties.local/wp-content/themes/bridge/js/default_dynamic.js?ver=1756708981	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/js/default_dynamic0308.js	(from http://spearheadproperties.local/)
18:11:14	70930/70930	---MCZ	200	added ('OK')	text/css	etag:W/%2268b84c75-11512%22	http://spearheadproperties.local/wp-content/uploads/elementor/css/post-693.css?ver=1756908661	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/elementor/css/post-6938293.css	(from http://spearheadproperties.local/deyaar/)
18:11:14	258135/258135	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22688d199b-3f057%22	http://spearheadproperties.local/wp-content/themes/bridge/js/default.min.js?ver=6.8.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/js/default.min6c2d.js	(from http://spearheadproperties.local/)
18:11:15	3026/3026	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2267a4f0fe-bd2%22	http://spearheadproperties.local/wp-includes/js/comment-reply.min.js?ver=6.8.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/comment-reply.min6c2d.js	(from http://spearheadproperties.local/)
18:11:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Sep%202025%2014:11:15%20GMT	http://spearheadproperties.local/deyaar/${e?.bg?.image.src}	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/deyaar/${e1d2c	(from http://spearheadproperties.local/deyaar/)
18:11:15	20637/20637	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22688d1a37-509d%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.6.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min31dc.js	(from http://spearheadproperties.local/)
18:11:15	592/592	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22688d199c-250%22	http://spearheadproperties.local/wp-content/themes/bridge/js/plugins/qode-like.min.js?ver=6.8.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/js/plugins/qode-like.min6c2d.js	(from http://spearheadproperties.local/)
18:11:16	70930/70930	---MCZ	200	added ('OK')	text/css	etag:W/%2268b84c75-11512%22	http://spearheadproperties.local/wp-content/uploads/elementor/css/post-642.css?ver=1756908661	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/elementor/css/post-6428293.css	(from http://spearheadproperties.local/nakheel/)
18:11:16	5700/5700	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f190-1644%22	http://spearheadproperties.local/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.30.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor/assets/js/webpack.runtime.mindabc.js	(from http://spearheadproperties.local/)
18:11:16	48393/48393	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f190-bd09%22	http://spearheadproperties.local/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.30.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor/assets/js/frontend-modules.mindabc.js	(from http://spearheadproperties.local/)
18:11:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Sep%202025%2014:11:16%20GMT	http://spearheadproperties.local/nakheel/${e?.bg?.image.src}	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/nakheel/${e1d2c	(from http://spearheadproperties.local/nakheel/)
18:11:16	32876/32876	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f190-806c%22	http://spearheadproperties.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor/assets/js/frontend.mindabc.js	(from http://spearheadproperties.local/)
18:11:16	3721/3721	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-e89%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min9e35.js	(from http://spearheadproperties.local/)
18:11:17	70930/70930	---MCZ	200	added ('OK')	text/css	etag:W/%2268b84c76-11512%22	http://spearheadproperties.local/wp-content/uploads/elementor/css/post-708.css?ver=1756908662	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/elementor/css/post-7087699.css	(from http://spearheadproperties.local/aldaar/)
18:11:17	68253/68253	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22688d1d4c-10a9d%22	http://spearheadproperties.local/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/fancybox3/jquery.fancybox.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/fancybox3/jquery.fancybox.min9cf9.js	(from http://spearheadproperties.local/)
18:11:17	12545/12545	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2268974c97-3101%22	http://spearheadproperties.local/wp-content/uploads/ac_assets/smooth_scroll/lenis.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/ac_assets/smooth_scroll/lenis.min9cf9.js	(from http://spearheadproperties.local/)
18:11:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Sep%202025%2014:11:17%20GMT	http://spearheadproperties.local/aldaar/${e?.bg?.image.src}	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/aldaar/${e1d2c	(from http://spearheadproperties.local/aldaar/)
18:11:18	19657/19657	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2268974c97-4cc9%22	http://spearheadproperties.local/wp-content/uploads/ac_assets/smooth_scroll/ScrollTrigger.min.js?ver=1.5.131	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/ac_assets/smooth_scroll/ScrollTrigger.min9cf9.js	(from http://spearheadproperties.local/)
18:11:18	6263/6263	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-1877%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min9e35.js	(from http://spearheadproperties.local/)
18:11:18	4776/4776	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2266fa3303-12a8%22	http://spearheadproperties.local/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/dist/hooks.min4fdd.js	(from http://spearheadproperties.local/)
18:11:18	9141/9141	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2265ce417b-23b5%22	http://spearheadproperties.local/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/dist/i18n.minc33c.js	(from http://spearheadproperties.local/)
18:11:18	24210/24210	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-5e92%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/frontend.min9e35.js	(from http://spearheadproperties.local/)
18:11:18	44624/44624	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226878f1c0-ae50%22	http://spearheadproperties.local/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.26.2	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min9e35.js	(from http://spearheadproperties.local/)
18:11:19	4008/4008	U-----	200	untouched ('')	image/png	etag:%22688d1a1d-fa8%22	http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	(from http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.5)
18:11:19	8784/8784	U-----	200	untouched ('')	image/png	etag:%22688d1a1d-2250%22	http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	(from http://spearheadproperties.local/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.5)
18:11:19	105898/105898	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-19daa%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/whatsapp.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/whatsapp.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
18:11:19	84975/84975	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-14bef%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/whatsapp-welcome-popup.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/whatsapp-welcome-popup.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
18:11:19	479/479	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-1df%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/header-bottom.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/header-bottom.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
18:11:19	4598/4598	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2259800707-11f6%22	http://spearheadproperties.local/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-includes/js/mediaelement/mejs-controls.svg	(from http://spearheadproperties.local/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
18:11:19	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-33d8e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:19	725/725	U-----	200	untouched ('')	image/png	etag:%2268b1fc24-2d5%22	http://spearheadproperties.local/wp-content/plugins/chaty-pro/images/header-top.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/chaty-pro/images/header-top.png	(from http://spearheadproperties.local/wp-content/plugins/chaty-pro/css/chaty-front.min.css?ver=3.3.21756708733)
18:11:20	77160/77160	U-----	200	untouched ('')	application/font-woff2	etag:%22688d199a-12d68%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:20	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-33d8e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:20	98024/98024	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-17ee8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:20	165548/165548	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-286ac%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:20	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1120f%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
18:11:20	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1120f%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
18:11:20	63664/63664	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-f8b0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
18:11:20	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-6c7db%22	http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.8.2)
18:11:21	277297/277297	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-43b31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
18:11:21	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-4c31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-4c31%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	59388/59388	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-e7fc%22	http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.8.2)
18:11:21	7712/7712	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1e20%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	16104/16104	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-3ee8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	34229/34229	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-85b5%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-53e6%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-53e6%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:21	12260/12260	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-2fe4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:22	21284/21284	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-5324%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:22	47869/47869	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-bafd%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:22	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-6ffb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:22	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-6ffb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:23	5788/5788	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-169c%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:23	23480/23480	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-5bb8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:23	49409/49409	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-c101%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:23	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-3eee%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:24	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-3eee%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:24	5704/5704	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-1648%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:24	15892/15892	U-----	200	untouched ('')	application/font-sfnt	etag:%22688d199a-3e14%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:24	37104/37104	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22688d199a-90f0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:25	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1c64%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:25	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%22688d199a-1c64%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot?	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
18:11:25	3568/3568	U-----	200	untouched ('')	application/font-woff	etag:%22688d199a-df0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	(from http://spearheadproperties.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.8.2)
